cik,gvkey,ticker,company_name,filing_date,fiscal_year,mdna_total_word_count,mdna_total_sentence_count,mdna_total_char_count,n_ai_candidate_sentences,n_generic_ai_sentences,n_substantive_ai_implementation_sentences,n_substantive_ai_risk_governance_sentences,n_substantive_ai_total_sentences,ai_candidate_intensity,generic_ai_intensity,substantive_ai_implementation_intensity,substantive_ai_risk_governance_intensity,substantive_ai_total_intensity,generic_ai_share,substantive_ai_share,substantive_impl_share,substantive_risk_share,net_substantive_minus_generic,impl_minus_generic,risk_minus_generic,any_generic_ai_dummy,any_substantive_ai_dummy,any_substantive_ai_implementation_dummy,any_substantive_ai_risk_governance_dummy,n_dropped_duplicate_sentences,avg_classification_confidence
0000070858,7647,BAC,Bank of America Corporation,2024-02-20,2024,45240,1264,301534,1,0,0,0,0,0.016114058355437666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,37,1.0
0000070858,7647,BAC,Bank of America Corporation,2025-02-25,2025,43150,1206,287589,3,0,0,2,2,0.021251448435689456,0.0,0.0,0.0033603707995365005,0.0033603707995365005,0.0,1.0,0.0,1.0,0.0033603707995365005,0.0,0.0033603707995365005,0,1,0,1,31,0.9166666666666666
0000072741,7970,ES,Eversource Energy,2019-02-26,2019,27993,731,180440,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0.0
0000072741,7970,ES,Eversource Energy,2020-02-27,2020,20625,559,131864,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29,0.0
0000072741,7970,ES,Eversource Energy,2021-02-17,2021,24865,689,162262,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0.0
0000072741,7970,ES,Eversource Energy,2022-02-17,2022,8884,139,55732,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,47,0.0
0000072741,7970,ES,Eversource Energy,2023-02-15,2023,24177,657,159132,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0.0
0000072741,7970,ES,Eversource Energy,2024-02-14,2024,26118,695,171770,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54,0.0
0000072741,7970,ES,Eversource Energy,2025-02-14,2025,27355,742,179787,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,0.0
0000079282,15417,BRO,"Brown & Brown, Inc.",2019-02-26,2019,13800,286,86520,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0.0
0000079282,15417,BRO,"Brown & Brown, Inc.",2020-02-24,2020,6689,131,42140,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,0.0
0000079282,15417,BRO,"Brown & Brown, Inc.",2021-02-23,2021,6764,129,42456,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0
0000079282,15417,BRO,"Brown & Brown, Inc.",2022-02-23,2022,6934,131,43883,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0
0000079282,15417,BRO,"Brown & Brown, Inc.",2023-02-27,2023,7779,161,48640,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0
0000079282,15417,BRO,"Brown & Brown, Inc.",2024-02-22,2024,8423,175,52728,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0
0000079282,15417,BRO,"Brown & Brown, Inc.",2025-02-13,2025,7076,163,43722,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11,0.0
0000091142,9771,AOS,A. O. Smith Corporation,2019-02-15,2019,5646,210,35898,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0
0000091142,9771,AOS,A. O. Smith Corporation,2020-02-24,2020,8863,281,55577,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0.0
0000091142,9771,AOS,A. O. Smith Corporation,2021-02-12,2021,6567,244,42525,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0.0
0000091142,9771,AOS,A. O. Smith Corporation,2022-02-11,2022,5027,200,32613,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000091142,9771,AOS,A. O. Smith Corporation,2023-02-14,2023,5363,174,35266,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0.0
0000091142,9771,AOS,A. O. Smith Corporation,2024-02-13,2024,4610,154,30324,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000091142,9771,AOS,A. O. Smith Corporation,2025-02-11,2025,4676,153,30818,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000093410,2991,CVX,Chevron Corporation,2019-02-22,2019,66144,1869,415380,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,69,0.0
0000093410,2991,CVX,Chevron Corporation,2020-02-21,2020,57154,1554,422436,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,63,0.0
0000093410,2991,CVX,Chevron Corporation,2021-02-25,2021,58968,1605,440179,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,49,0.0
0000093410,2991,CVX,Chevron Corporation,2022-02-24,2022,57449,1508,429395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41,0.0
0000093410,2991,CVX,Chevron Corporation,2023-02-23,2023,59900,1582,446463,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0.0
0000093410,2991,CVX,Chevron Corporation,2024-02-26,2024,63368,1687,467903,3,0,0,0,0,0.0010257543239489963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,85,0.0
0000093410,2991,CVX,Chevron Corporation,2025-02-21,2025,63244,1689,464514,3,0,0,0,0,0.0011542596926190627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,89,0.0
0000277135,5256,GWW,"W.W. Grainger, Inc.",2019-02-28,2019,7410,223,47848,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0
0000277135,5256,GWW,"W.W. Grainger, Inc.",2020-02-20,2020,1744,49,11781,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000277135,5256,GWW,"W.W. Grainger, Inc.",2021-02-24,2021,1832,41,12593,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000277135,5256,GWW,"W.W. Grainger, Inc.",2022-02-23,2022,2012,51,14056,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000277135,5256,GWW,"W.W. Grainger, Inc.",2023-02-21,2023,4026,128,25979,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12,0.0
0000277135,5256,GWW,"W.W. Grainger, Inc.",2024-02-22,2024,4691,140,29811,1,0,0,0,0,0.006182050735450863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12,0.0
0000277135,5256,GWW,"W.W. Grainger, Inc.",2025-02-20,2025,4488,140,28550,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,0.0
0000277948,2574,CSX,CSX Corporation,2019-02-06,2019,11472,368,74036,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0
0000277948,2574,CSX,CSX Corporation,2020-02-12,2020,8835,295,57702,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0
0000277948,2574,CSX,CSX Corporation,2021-02-10,2021,9345,313,61423,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000277948,2574,CSX,CSX Corporation,2022-02-16,2022,9710,319,63931,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0
0000277948,2574,CSX,CSX Corporation,2023-02-15,2023,8316,285,54519,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0
0000277948,2574,CSX,CSX Corporation,2024-02-14,2024,7998,274,52609,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000277948,2574,CSX,CSX Corporation,2025-02-27,2025,8577,300,56484,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000313616,3735,DHR,Danaher Corporation,2019-02-21,2019,18649,506,122738,1,0,0,0,0,0.003699930291168427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0.0
0000313616,3735,DHR,Danaher Corporation,2020-02-21,2020,16960,474,111785,2,0,0,0,0,0.005188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0
0000313616,3735,DHR,Danaher Corporation,2021-02-25,2021,15377,410,101923,2,0,0,0,0,0.006893412239058334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,0.0
0000313616,3735,DHR,Danaher Corporation,2022-02-23,2022,13757,367,92000,3,0,0,0,0,0.01308424801919023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0.0
0000313616,3735,DHR,Danaher Corporation,2023-02-22,2023,14831,384,99180,3,0,0,0,0,0.009439687141797586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0
0000313616,3735,DHR,Danaher Corporation,2024-02-21,2024,13059,355,87406,3,0,0,0,0,0.008806187303775173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11,0.0
0000313616,3735,DHR,Danaher Corporation,2025-02-20,2025,11321,319,75656,2,0,0,0,0,0.009009804787562936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0.0
0000313927,3026,CHD,"Church & Dwight Co., Inc.",2019-02-21,2019,50198,1367,324642,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,97,0.0
0000313927,3026,CHD,"Church & Dwight Co., Inc.",2020-02-18,2020,47663,1298,337131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,82,0.0
0000313927,3026,CHD,"Church & Dwight Co., Inc.",2021-02-18,2021,16508,459,104766,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0.0
0000313927,3026,CHD,"Church & Dwight Co., Inc.",2022-02-17,2022,16694,453,105940,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0.0
0000313927,3026,CHD,"Church & Dwight Co., Inc.",2023-02-16,2023,8042,199,50885,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,0.0
0000313927,3026,CHD,"Church & Dwight Co., Inc.",2024-02-15,2024,8081,202,51393,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0.0
0000313927,3026,CHD,"Church & Dwight Co., Inc.",2025-02-13,2025,14117,406,89937,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0
0000315189,3835,DE,Deere & Company,2019-12-19,2019,50992,1242,385767,1,0,0,0,0,0.0005098839033573894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43,0.0
0000315189,3835,DE,Deere & Company,2020-12-17,2020,61390,1349,444974,3,0,0,0,0,0.0014823261117445838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,50,0.0
0000315189,3835,DE,Deere & Company,2021-12-16,2021,65168,1486,473673,4,0,0,0,0,0.0018107046403142647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51,0.0
0000315189,3835,DE,Deere & Company,2022-12-15,2022,64094,1452,452843,13,0,0,0,0,0.007676225543732642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,0.0
0000315189,3835,DE,Deere & Company,2023-12-15,2023,55490,1294,391900,17,0,0,0,0,0.01930077491439899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0.0
0000315189,3835,DE,Deere & Company,2024-12-12,2024,56942,1295,404816,20,0,0,0,0,0.025359137367847985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0.0
0000315189,3835,DE,Deere & Company,2025-12-18,2025,57783,1303,413104,24,0,0,0,0,0.029022376823633247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0.0
0000315293,3221,AON,Aon plc,2019-02-19,2019,14188,385,91202,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,0.0
0000315293,3221,AON,Aon plc,2020-02-14,2020,13164,363,84406,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26,0.0
0000315293,3221,AON,Aon plc,2021-02-19,2021,11960,330,77954,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0
0000315293,3221,AON,Aon plc,2022-02-18,2022,11245,322,72735,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0
0000315293,3221,AON,Aon plc,2023-02-17,2023,11297,353,73599,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0
0000315293,3221,AON,Aon plc,2024-02-16,2024,12419,357,80874,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25,0.0
0000315293,3221,AON,Aon plc,2025-02-18,2025,15485,424,100018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41,0.0
0000318154,1602,AMGN,Amgen Inc.,2019-02-13,2019,10795,323,68014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0
0000318154,1602,AMGN,Amgen Inc.,2020-02-12,2020,10495,304,65821,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0
0000318154,1602,AMGN,Amgen Inc.,2021-02-09,2021,11661,347,73484,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0
0000318154,1602,AMGN,Amgen Inc.,2022-02-16,2022,1221,38,8172,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0
0000318154,1602,AMGN,Amgen Inc.,2023-02-09,2023,1236,38,8293,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0
0000318154,1602,AMGN,Amgen Inc.,2024-02-14,2024,1140,34,7679,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0
0000318154,1602,AMGN,Amgen Inc.,2025-02-14,2025,1127,34,7600,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0
0000320193,1690,AAPL,Apple Inc.,2019-10-31,2019,4921,136,31584,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0
0000320193,1690,AAPL,Apple Inc.,2020-10-30,2020,4828,124,31291,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0.0
0000320193,1690,AAPL,Apple Inc.,2021-10-29,2021,2830,82,18092,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000320193,1690,AAPL,Apple Inc.,2022-10-28,2022,2673,79,16923,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0
0000320193,1690,AAPL,Apple Inc.,2023-11-03,2023,2400,68,14909,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0
0000320193,1690,AAPL,Apple Inc.,2024-11-01,2024,2354,71,14766,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0
0000320193,1690,AAPL,Apple Inc.,2025-10-31,2025,2718,76,17438,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0
0000320335,10614,GL,Globe Life Inc.,2019-03-01,2019,32065,737,210273,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25,0.0
0000320335,10614,GL,Globe Life Inc.,2020-02-27,2020,21378,573,137869,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0
0000320335,10614,GL,Globe Life Inc.,2021-02-25,2021,21606,596,139671,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12,0.0
0000320335,10614,GL,Globe Life Inc.,2022-02-24,2022,21166,578,136450,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12,0.0
0000320335,10614,GL,Globe Life Inc.,2023-02-23,2023,22238,611,143158,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11,0.0
0000320335,10614,GL,Globe Life Inc.,2024-02-28,2024,27376,616,171538,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0.0
0000320335,10614,GL,Globe Life Inc.,2025-02-26,2025,27849,636,174379,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0.0
0000354190,4973,AJG,Arthur J. Gallagher & Co.,2019-02-08,2019,20864,507,131084,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0.0
0000354190,4973,AJG,Arthur J. Gallagher & Co.,2020-02-07,2020,21067,510,131978,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43,0.0
0000354190,4973,AJG,Arthur J. Gallagher & Co.,2021-02-08,2021,19436,515,123353,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26,0.0
0000354190,4973,AJG,Arthur J. Gallagher & Co.,2022-02-18,2022,21900,573,140478,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43,0.0
0000354190,4973,AJG,Arthur J. Gallagher & Co.,2023-02-10,2023,21821,581,139920,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,39,0.0
0000354190,4973,AJG,Arthur J. Gallagher & Co.,2024-02-09,2024,22959,599,147498,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,63,0.0
0000354190,4973,AJG,Arthur J. Gallagher & Co.,2025-02-18,2025,20526,523,132934,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43,0.0
0000354950,5680,HD,"The Home Depot, Inc.",2019-03-28,2019,5204,189,32350,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0
0000354950,5680,HD,"The Home Depot, Inc.",2020-03-25,2020,2602,97,17004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000354950,5680,HD,"The Home Depot, Inc.",2021-03-24,2021,2681,98,17324,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0
0000354950,5680,HD,"The Home Depot, Inc.",2022-03-23,2022,2750,103,18053,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000354950,5680,HD,"The Home Depot, Inc.",2023-03-15,2023,3800,130,24369,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000354950,5680,HD,"The Home Depot, Inc.",2024-03-13,2024,3619,132,23288,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0
0000354950,5680,HD,"The Home Depot, Inc.",2025-03-21,2025,4728,170,30517,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000711404,3504,COO,"The Cooper Companies, Inc.",2019-12-20,2019,7738,211,49548,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0
0000711404,3504,COO,"The Cooper Companies, Inc.",2020-12-11,2020,9515,249,61046,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0.0
0000711404,3504,COO,"The Cooper Companies, Inc.",2021-12-10,2021,9502,256,61496,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0
0000711404,3504,COO,"The Cooper Companies, Inc.",2022-12-09,2022,5572,158,36634,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000711404,3504,COO,"The Cooper Companies, Inc.",2023-12-08,2023,4158,124,27409,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000711404,3504,COO,"The Cooper Companies, Inc.",2024-12-06,2024,3773,117,25012,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0
0000711404,3504,COO,"The Cooper Companies, Inc.",2025-12-05,2025,3899,121,25799,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0
0000712515,16721,EA,Electronic Arts Inc.,2019-05-24,2019,51162,1310,327533,1,0,0,0,0,0.0005863726984871585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,165,0.0
0000712515,16721,EA,Electronic Arts Inc.,2020-05-20,2020,38737,1039,276438,1,0,0,0,0,0.000774453364999871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0.0
0000712515,16721,EA,Electronic Arts Inc.,2021-05-26,2021,40654,1100,287663,1,0,0,0,0,0.0007379347665666355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,97,0.0
0000712515,16721,EA,Electronic Arts Inc.,2022-05-25,2022,39113,1075,276433,1,0,0,0,0,0.000894843146779843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,90,0.0
0000712515,16721,EA,Electronic Arts Inc.,2023-05-24,2023,38880,1066,280210,3,0,0,0,0,0.0030092592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,98,0.0
